"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","2016","2016",95.44502,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ECU","Ecuador","2017","2017",93.77906,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRT","Portugal","2018","2018",99.62657,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2013","2013",99.87074,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2014","2014",99.87394,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2015","2015",99.87425,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2016","2016",99.87634,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2017","2017",99.87504,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","40505","Central Asia","2018","2018",99.88359,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BHR","Bahrain","2016","2016",94.28152,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BHR","Bahrain","2017","2017",94.70737,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BHR","Bahrain","2018","2018",94.94888,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GIN","Guinea","2014","2014",43.64009,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","VNM","Viet Nam","2018","2018",94.49479,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","GNB","Guinea-Bissau","2014","2014",71.25033,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","SGP","Singapore","2013","2013",99.90101,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","SGP","Singapore","2014","2014",99.90389,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","SGP","Singapore","2015","2015",99.83812,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","SGP","Singapore","2016","2016",99.94051,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","SGP","Singapore","2017","2017",99.94014,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","SGP","Singapore","2018","2018",99.94237,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","HUN","Hungary","2014","2014",99.1,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","OMN","Oman","2014","2014",45.71811,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","OMN","Oman","2015","2015",50.79669,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","OMN","Oman","2016","2016",43.47181,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","OMN","Oman","2017","2017",58.54926,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","OMN","Oman","2018","2018",58.96638,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PSE","Palestine","2013","2013",99.41883,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PSE","Palestine","2014","2014",99.40579,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PSE","Palestine","2015","2015",99.41047,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PSE","Palestine","2016","2016",99.45153,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PSE","Palestine","2018","2018",99.29223,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GLP","Guadeloupe","2014","2014",99.9,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","AZE","Azerbaijan","2013","2013",98.28427,"+","National Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","AZE","Azerbaijan","2014","2014",98.31786,"+","National Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","AZE","Azerbaijan","2015","2015",98.35486,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","AZE","Azerbaijan","2016","2016",98.41533,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","AZE","Azerbaijan","2017","2017",98.48812,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","LBR","Liberia","2017","2017",0.54377,"‡","UIS Estimation"
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","TUN","Tunisia","2014","2014",0.99161,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MAR","Morocco","2018","2018",98.04,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","GMB","Gambia","2013","2013",33.57535,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","GMB","Gambia","2015","2015",41.57702,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","PHL","Philippines","2013","2013",96.00834,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","PHL","Philippines","2015","2015",98.12325,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","ERI","Eritrea","2018","2018",93.27239,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","BRA","Brazil","2013","2013",72.3247,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","BRA","Brazil","2014","2014",73.55055,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","BRA","Brazil","2015","2015",74.26023,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","BRA","Brazil","2016","2016",76.57128,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","BRA","Brazil","2017","2017",77.77197,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","BRA","Brazil","2018","2018",78.54317,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","BFA","Burkina Faso","2014","2014",2.08437,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","BFA","Burkina Faso","2018","2018",4.14136,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MDA","Republic of Moldova","2014","2014",99.81553,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","DZA","Algeria","2018","2018",0.9965,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TGO","Togo","2015","2015",89.67247,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","40530","Central and Eastern Europe","2013","2013",99.6203,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","40530","Central and Eastern Europe","2014","2014",99.63308,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","40530","Central and Eastern Europe","2015","2015",99.6458,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","40530","Central and Eastern Europe","2016","2016",99.68893,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","40530","Central and Eastern Europe","2017","2017",99.67396,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","40530","Central and Eastern Europe","2018","2018",99.68179,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MYS","Malaysia","2016","2016",97.85761,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","TLS","Timor-Leste","2018","2018",71.86872,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BDI","Burundi","2014","2014",54.66303,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BDI","Burundi","2017","2017",61.22369,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","DOM","Dominican Republic","2013","2013",77.6458,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","DOM","Dominican Republic","2014","2014",80.14107,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","DOM","Dominican Republic","2015","2015",79.7917,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","DOM","Dominican Republic","2016","2016",81.88349,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","PAK","Pakistan","2013","2013",68.62934,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","PAK","Pakistan","2014","2014",69.06681,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","PAK","Pakistan","2017","2017",71.116,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","ARM","Armenia","2017","2017",99.73607,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","GTM","Guatemala","2013","2013",72.12759,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","GTM","Guatemala","2014","2014",76.37066,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","TZA","United Republic of Tanzania","2015","2015",29.71444,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","ZWE","Zimbabwe","2014","2014",0.98989,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","CMR","Cameroon","2018","2018",87.72,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40520","Latin America and the Caribbean","2013","2013",93.00882,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40520","Latin America and the Caribbean","2014","2014",93.41094,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40520","Latin America and the Caribbean","2015","2015",93.62782,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40520","Latin America and the Caribbean","2016","2016",94.09415,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40520","Latin America and the Caribbean","2017","2017",94.19018,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","40520","Latin America and the Caribbean","2018","2018",94.30823,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","KGZ","Kyrgyzstan","2018","2018",1.0012,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","SAU","Saudi Arabia","2013","2013",0.5634,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","SAU","Saudi Arabia","2017","2017",0.60203,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","COD","Democratic Republic of the Congo","2016","2016",84.98951,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","RUS","Russian Federation","2018","2018",1.00009,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","ESP","Spain","2013","2013",93.81801,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","ESP","Spain","2014","2014",93.99366,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","ESP","Spain","2015","2015",94.21737,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","ESP","Spain","2016","2016",94.65579,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","ESP","Spain","2018","2018",95.22294,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","ETH","Ethiopia","2017","2017",51.77118,"‡","UIS Estimation"
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","EGY","Egypt","2013","2013",0.81299,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","EGY","Egypt","2017","2017",0.85634,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","MAC","China, Macao Special Administrative Region","2016","2016",1.0014,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","TON","Tonga","2018","2018",99.35098,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","SLE","Sierra Leone","2013","2013",64.5305,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","SLE","Sierra Leone","2018","2018",70.57611,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40515","East Asia and the Pacific","2013","2013",94.41591,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40515","East Asia and the Pacific","2014","2014",94.91377,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40515","East Asia and the Pacific","2015","2015",95.13333,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40515","East Asia and the Pacific","2016","2016",95.25012,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40515","East Asia and the Pacific","2017","2017",95.46114,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","40515","East Asia and the Pacific","2018","2018",95.60423,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","JOR","Jordan","2018","2018",98.61421,"‡","UIS Estimation"
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","HTI","Haiti","2016","2016",0.5003,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BLR","Belarus","2018","2018",99.74975,"‡","UIS Estimation"
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","CHL","Chile","2013","2013",0.99765,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","CHL","Chile","2015","2015",0.99711,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","CHL","Chile","2017","2017",0.99848,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","TUR","Turkey","2013","2013",98.40137,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","TUR","Turkey","2014","2014",98.49679,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","TUR","Turkey","2015","2015",98.57562,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","TUR","Turkey","2016","2016",98.77583,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","TUR","Turkey","2017","2017",98.81996,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SUR","Suriname","2018","2018",94.38327,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","40043","Upper middle income countries","2013","2013",92.67691,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","40043","Upper middle income countries","2014","2014",92.97606,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","40043","Upper middle income countries","2015","2015",93.21061,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","40043","Upper middle income countries","2016","2016",93.42464,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","40043","Upper middle income countries","2017","2017",93.52216,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","40043","Upper middle income countries","2018","2018",93.74047,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","STP","Sao Tome and Principe","2018","2018",1.00145,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","MUS","Mauritius","2018","2018",64.40029,"+","National Estimation"
