ADMISSION_YEAR,COUNTY_CODE,COUNTY_NAME,SECTOR_CODE,SECTOR,SCHOOL_TYPE_CODE,SCHOOL_TYPE,SCHOOL_LEVEL_CODE,SCHOOL_LEVEL,SEDCODE,INST_ID,LEGAL_NAME,PROGRAM_TYPE,ADMISSION_STATUS,TOTAL
Fall of 2013,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,7
Fall of 2013,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,7
Fall of 2013,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,7
Fall of 2014,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,22
Fall of 2014,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,22
Fall of 2014,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,22
Fall of 2014,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,3
Fall of 2014,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,3
Fall of 2014,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,3
Fall of 2015,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,96
Fall of 2015,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,89
Fall of 2015,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,36
Fall of 2015,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2015,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2015,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2015,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,9
Fall of 2015,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,9
Fall of 2015,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,9
Fall of 2016,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,19
Fall of 2016,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,18
Fall of 2016,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,15
Fall of 2016,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2016,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2016,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2016,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,1
Fall of 2016,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,1
Fall of 2016,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,1
Fall of 2017,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,8
Fall of 2017,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,8
Fall of 2017,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,8
Fall of 2017,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2017,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2017,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2017,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,4
Fall of 2017,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,4
Fall of 2017,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,4
Fall of 2018,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,79
Fall of 2018,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,68
Fall of 2018,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,25
Fall of 2018,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2018,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2018,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2018,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,3
Fall of 2018,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,3
Fall of 2018,21,HERKIMER,0,SUNY,0,PUBLIC,0,2-Year,273900,800000051369,HERKIMER COUNTY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,1
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272710,800000052556,ERIE COMMUNITY COLLEGE-CITY CAMPUS,Associate Degree Programs (Part-Time Study),Complete Applications Received,69
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272710,800000052556,ERIE COMMUNITY COLLEGE-CITY CAMPUS,Associate Degree Programs (Part-Time Study),Applicants Accepted,69
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272710,800000052556,ERIE COMMUNITY COLLEGE-CITY CAMPUS,Associate Degree Programs (Part-Time Study),Applicants Enrolled,54
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272710,800000052556,ERIE COMMUNITY COLLEGE-CITY CAMPUS,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272710,800000052556,ERIE COMMUNITY COLLEGE-CITY CAMPUS,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272710,800000052556,ERIE COMMUNITY COLLEGE-CITY CAMPUS,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272710,800000052556,ERIE COMMUNITY COLLEGE-CITY CAMPUS,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,8
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272710,800000052556,ERIE COMMUNITY COLLEGE-CITY CAMPUS,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,8
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272710,800000052556,ERIE COMMUNITY COLLEGE-CITY CAMPUS,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,4
Fall of 2013,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,202
Fall of 2013,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,199
Fall of 2013,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,199
Fall of 2013,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,7
Fall of 2013,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,7
Fall of 2013,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,7
Fall of 2014,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,190
Fall of 2014,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,186
Fall of 2014,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,186
Fall of 2014,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,8
Fall of 2014,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,8
Fall of 2014,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,8
Fall of 2015,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,181
Fall of 2015,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,179
Fall of 2015,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,173
Fall of 2015,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2015,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2015,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2015,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,6
Fall of 2015,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,6
Fall of 2015,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,6
Fall of 2018,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,675
Fall of 2018,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,505
Fall of 2018,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,221
Fall of 2018,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2018,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2018,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2018,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,227
Fall of 2018,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,115
Fall of 2018,49,RENSSELAER,0,SUNY,0,PUBLIC,0,2-Year,274200,800000039434,HUDSON VALLEY COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,45
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272700,800000034162,ERIE COMMUNITY COLLEGE-NORTH CAMPUS,Associate Degree Programs (Part-Time Study),Complete Applications Received,118
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272700,800000034162,ERIE COMMUNITY COLLEGE-NORTH CAMPUS,Associate Degree Programs (Part-Time Study),Applicants Accepted,118
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272700,800000034162,ERIE COMMUNITY COLLEGE-NORTH CAMPUS,Associate Degree Programs (Part-Time Study),Applicants Enrolled,89
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272700,800000034162,ERIE COMMUNITY COLLEGE-NORTH CAMPUS,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272700,800000034162,ERIE COMMUNITY COLLEGE-NORTH CAMPUS,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272700,800000034162,ERIE COMMUNITY COLLEGE-NORTH CAMPUS,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272700,800000034162,ERIE COMMUNITY COLLEGE-NORTH CAMPUS,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,16
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272700,800000034162,ERIE COMMUNITY COLLEGE-NORTH CAMPUS,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,15
Fall of 2019,14,ERIE,0,SUNY,0,PUBLIC,0,2-Year,272700,800000034162,ERIE COMMUNITY COLLEGE-NORTH CAMPUS,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,10
Fall of 2013,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,139
Fall of 2013,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,137
Fall of 2013,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,62
Fall of 2013,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,17
Fall of 2013,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,16
Fall of 2013,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,4
Fall of 2014,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,164
Fall of 2014,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,161
Fall of 2014,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,64
Fall of 2014,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,18
Fall of 2014,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,18
Fall of 2014,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,6
Fall of 2015,06,CHAUTAUQUA,0,SUNY,0,PUBLIC,0,2-Year,274500,800000054194,JAMESTOWN COMMUNITY COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,140
